Bandera Gray		Buffalo Berea		Gray Berea		
PV	Rate_Pulses, 1/s	PV	Rate_Pulses, 1/s	PV	Rate_Pulses, 1/s	
3.87E+02	1.52E+04	3.23E+02	7.83E+03	5.22E+02	2.31E+04	
3.87E+02	1.51E+04	3.23E+02	7.88E+03	5.22E+02	2.30E+04	
3.87E+02	1.51E+04	3.24E+02	7.92E+03	5.23E+02	2.31E+04	
3.87E+02	1.51E+04	3.24E+02	7.93E+03	5.23E+02	2.30E+04	
3.88E+02	1.50E+04	3.24E+02	7.92E+03	5.24E+02	2.32E+04	
3.88E+02	1.50E+04	3.24E+02	7.99E+03	5.24E+02	2.31E+04	
3.88E+02	1.50E+04	3.25E+02	8.04E+03	5.24E+02	2.30E+04	
3.89E+02	1.51E+04	3.25E+02	8.03E+03	5.25E+02	2.31E+04	
3.89E+02	1.50E+04	3.25E+02	8.06E+03	5.25E+02	2.31E+04	
3.89E+02	1.50E+04	3.25E+02	8.09E+03	5.25E+02	2.32E+04	
3.89E+02	1.50E+04	3.26E+02	8.02E+03	5.26E+02	2.31E+04	
3.90E+02	1.50E+04	3.26E+02	8.03E+03	5.26E+02	2.30E+04	
3.90E+02	1.51E+04	3.26E+02	8.02E+03	5.27E+02	2.29E+04	
3.90E+02	1.51E+04	3.26E+02	8.03E+03	5.27E+02	2.30E+04	
3.91E+02	1.50E+04	3.27E+02	8.11E+03	5.27E+02	2.28E+04	
3.91E+02	1.51E+04	3.27E+02	8.11E+03	5.28E+02	2.29E+04	
3.91E+02	1.51E+04	3.27E+02	8.18E+03	5.28E+02	2.26E+04	
3.91E+02	1.50E+04	3.27E+02	8.22E+03	5.28E+02	2.26E+04	
3.92E+02	1.51E+04	3.28E+02	8.29E+03	5.29E+02	2.26E+04	
3.92E+02	1.50E+04	3.28E+02	8.28E+03	5.29E+02	2.27E+04	
3.92E+02	1.50E+04	3.28E+02	8.30E+03	5.30E+02	2.29E+04	
3.93E+02	1.48E+04	3.28E+02	8.33E+03	5.30E+02	2.28E+04	
3.93E+02	1.48E+04	3.29E+02	8.42E+03	5.30E+02	2.28E+04	
3.93E+02	1.47E+04	3.29E+02	8.47E+03	5.31E+02	2.28E+04	
3.93E+02	1.46E+04	3.29E+02	8.53E+03	5.31E+02	2.29E+04	
3.94E+02	1.46E+04	3.29E+02	8.52E+03	5.31E+02	2.28E+04	
3.94E+02	1.45E+04	3.29E+02	8.52E+03	5.32E+02	2.27E+04	
3.94E+02	1.45E+04	3.30E+02	8.58E+03	5.32E+02	2.27E+04	
3.95E+02	1.45E+04	3.30E+02	8.60E+03	5.33E+02	2.27E+04	
3.95E+02	1.44E+04	3.30E+02	8.62E+03	5.33E+02	2.27E+04	
3.95E+02	1.43E+04	3.30E+02	8.60E+03	5.33E+02	2.27E+04	
3.95E+02	1.44E+04	3.31E+02	8.51E+03	5.34E+02	2.27E+04	
3.96E+02	1.43E+04	3.31E+02	8.50E+03	5.34E+02	2.27E+04	
3.96E+02	1.43E+04	3.31E+02	8.52E+03	5.34E+02	2.25E+04	
3.96E+02	1.42E+04	3.31E+02	8.46E+03	5.35E+02	2.23E+04	
3.97E+02	1.43E+04	3.32E+02	8.40E+03	5.35E+02	2.22E+04	
3.97E+02	1.43E+04	3.32E+02	8.36E+03	5.35E+02	2.24E+04	
3.97E+02	1.44E+04	3.32E+02	8.36E+03	5.36E+02	2.21E+04	
3.97E+02	1.44E+04	3.32E+02	8.31E+03	5.36E+02	2.20E+04	
3.98E+02	1.45E+04	3.33E+02	8.29E+03	5.37E+02	2.19E+04	
3.98E+02	1.44E+04	3.33E+02	8.25E+03	5.37E+02	2.19E+04	
3.98E+02	1.44E+04	3.33E+02	8.24E+03	5.37E+02	2.20E+04	
3.99E+02	1.45E+04	3.33E+02	8.33E+03	5.38E+02	2.18E+04	
3.99E+02	1.45E+04	3.34E+02	8.36E+03	5.38E+02	2.16E+04	
3.99E+02	1.44E+04	3.34E+02	8.41E+03	5.38E+02	2.14E+04	
3.99E+02	1.43E+04	3.34E+02	8.41E+03	5.39E+02	2.12E+04	
4.00E+02	1.45E+04	3.34E+02	8.41E+03	5.39E+02	2.14E+04	
4.00E+02	1.44E+04	3.35E+02	8.50E+03	5.40E+02	2.13E+04	
4.00E+02	1.43E+04	3.35E+02	8.56E+03	5.40E+02	2.14E+04	
4.01E+02	1.42E+04	3.35E+02	8.62E+03	5.40E+02	2.14E+04	
4.01E+02	1.43E+04	3.35E+02	8.60E+03	5.41E+02	2.15E+04	
4.01E+02	1.43E+04	3.36E+02	8.64E+03	5.41E+02	2.15E+04	
4.01E+02	1.44E+04	3.36E+02	8.62E+03	5.41E+02	2.15E+04	
4.02E+02	1.44E+04	3.36E+02	8.56E+03	5.42E+02	2.15E+04	
4.02E+02	1.45E+04	3.36E+02	8.57E+03	5.42E+02	2.15E+04	
4.02E+02	1.47E+04	3.36E+02	8.59E+03	5.43E+02	2.15E+04	
4.03E+02	1.48E+04	3.37E+02	8.60E+03	5.43E+02	2.14E+04	
4.03E+02	1.48E+04	3.37E+02	8.56E+03	5.43E+02	2.14E+04	
4.03E+02	1.48E+04	3.37E+02	8.63E+03	5.44E+02	2.13E+04	
4.03E+02	1.50E+04	3.37E+02	8.60E+03	5.44E+02	2.13E+04	
4.04E+02	1.50E+04	3.38E+02	8.60E+03	5.44E+02	2.11E+04	
4.04E+02	1.51E+04	3.38E+02	8.63E+03	5.45E+02	2.10E+04	
4.04E+02	1.51E+04	3.38E+02	8.70E+03	5.45E+02	2.10E+04	
4.05E+02	1.51E+04	3.38E+02	8.68E+03	5.46E+02	2.09E+04	
4.05E+02	1.51E+04	3.39E+02	8.75E+03	5.46E+02	2.09E+04	
4.05E+02	1.52E+04	3.39E+02	8.73E+03	5.46E+02	2.10E+04	
4.05E+02	1.53E+04	3.39E+02	8.81E+03	5.47E+02	2.10E+04	
4.06E+02	1.53E+04	3.39E+02	8.78E+03	5.47E+02	2.13E+04	
4.06E+02	1.52E+04	3.40E+02	8.83E+03	5.47E+02	2.14E+04	
4.06E+02	1.52E+04	3.40E+02	8.78E+03	5.48E+02	2.14E+04	
4.06E+02	1.52E+04	3.40E+02	8.83E+03	5.48E+02	2.14E+04	
4.07E+02	1.52E+04	3.40E+02	8.88E+03	5.49E+02	2.14E+04	
4.07E+02	1.52E+04	3.41E+02	8.90E+03	5.49E+02	2.15E+04	
4.07E+02	1.52E+04	3.41E+02	8.87E+03	5.49E+02	2.15E+04	
4.08E+02	1.51E+04	3.41E+02	8.84E+03	5.50E+02	2.15E+04	
4.08E+02	1.52E+04	3.41E+02	8.79E+03	5.50E+02	2.14E+04	
4.08E+02	1.51E+04	3.42E+02	8.75E+03	5.50E+02	2.13E+04	
4.08E+02	1.50E+04	3.42E+02	8.74E+03	5.51E+02	2.13E+04	
4.09E+02	1.49E+04	3.42E+02	8.72E+03	5.51E+02	2.11E+04	
4.09E+02	1.48E+04	3.42E+02	8.72E+03	5.51E+02	2.10E+04	
4.09E+02	1.47E+04	3.43E+02	8.66E+03	5.52E+02	2.09E+04	
4.10E+02	1.48E+04	3.43E+02	8.69E+03	5.52E+02	2.07E+04	
4.10E+02	1.47E+04	3.43E+02	8.74E+03	5.53E+02	2.06E+04	
4.10E+02	1.48E+04	3.43E+02	8.75E+03	5.53E+02	2.04E+04	
4.10E+02	1.47E+04	3.43E+02	8.69E+03	5.53E+02	2.03E+04	
4.11E+02	1.47E+04	3.44E+02	8.62E+03	5.54E+02	2.01E+04	
4.11E+02	1.46E+04	3.44E+02	8.63E+03	5.54E+02	1.98E+04	
4.11E+02	1.46E+04	3.44E+02	8.58E+03	5.54E+02	1.95E+04	
4.12E+02	1.45E+04	3.44E+02	8.55E+03	5.55E+02	1.95E+04	
4.12E+02	1.44E+04	3.45E+02	8.62E+03	5.55E+02	1.96E+04	
4.12E+02	1.42E+04	3.45E+02	8.53E+03	5.56E+02	1.96E+04	
4.12E+02	1.41E+04	3.45E+02	8.60E+03	5.56E+02	1.96E+04	
4.13E+02	1.41E+04	3.45E+02	8.69E+03	5.56E+02	1.94E+04	
4.13E+02	1.40E+04	3.46E+02	8.70E+03	5.57E+02	1.93E+04	
4.13E+02	1.39E+04	3.46E+02	8.74E+03	5.57E+02	1.93E+04	
4.14E+02	1.40E+04	3.46E+02	8.77E+03	5.57E+02	1.92E+04	
4.14E+02	1.39E+04	3.46E+02	8.81E+03	5.58E+02	1.93E+04	
4.14E+02	1.38E+04	3.47E+02	8.86E+03	5.58E+02	1.91E+04	
4.14E+02	1.38E+04	3.47E+02	8.90E+03	5.59E+02	1.90E+04	
4.15E+02	1.38E+04	3.47E+02	8.94E+03	5.59E+02	1.89E+04	
4.15E+02	1.38E+04	3.47E+02	8.94E+03	5.59E+02	1.88E+04	
4.15E+02	1.37E+04	3.48E+02	8.95E+03	5.60E+02	1.86E+04	
4.16E+02	1.38E+04	3.48E+02	8.96E+03	5.60E+02	1.85E+04	
4.16E+02	1.38E+04	3.48E+02	8.96E+03	5.60E+02	1.84E+04	
4.16E+02	1.39E+04	3.48E+02	9.01E+03	5.61E+02	1.84E+04	
4.16E+02	1.39E+04	3.49E+02	9.02E+03	5.61E+02	1.83E+04	
4.17E+02	1.38E+04	3.49E+02	9.06E+03	5.62E+02	1.82E+04	
4.17E+02	1.38E+04	3.49E+02	9.05E+03	5.62E+02	1.82E+04	
4.17E+02	1.38E+04	3.49E+02	9.06E+03	5.62E+02	1.82E+04	
4.18E+02	1.39E+04	3.50E+02	9.06E+03	5.63E+02	1.81E+04	
4.18E+02	1.38E+04	3.50E+02	9.08E+03	5.63E+02	1.80E+04	
4.18E+02	1.38E+04	3.50E+02	9.12E+03	5.63E+02	1.81E+04	
4.18E+02	1.38E+04	3.50E+02	9.12E+03	5.64E+02	1.81E+04	
4.19E+02	1.37E+04	3.50E+02	9.07E+03	5.64E+02	1.81E+04	
4.19E+02	1.38E+04	3.51E+02	9.07E+03	5.64E+02	1.81E+04	
4.19E+02	1.38E+04	3.51E+02	9.04E+03	5.65E+02	1.82E+04	
4.20E+02	1.38E+04	3.51E+02	9.08E+03	5.65E+02	1.81E+04	
4.20E+02	1.38E+04	3.51E+02	9.03E+03	5.66E+02	1.82E+04	
4.20E+02	1.38E+04	3.52E+02	9.11E+03	5.66E+02	1.83E+04	
4.20E+02	1.39E+04	3.52E+02	9.04E+03	5.66E+02	1.85E+04	
4.21E+02	1.39E+04	3.52E+02	9.07E+03	5.67E+02	1.86E+04	
4.21E+02	1.38E+04	3.52E+02	9.13E+03	5.67E+02	1.86E+04	
4.21E+02	1.38E+04	3.53E+02	9.11E+03	5.67E+02	1.88E+04	
4.22E+02	1.38E+04	3.53E+02	9.06E+03	5.68E+02	1.89E+04	
4.22E+02	1.39E+04	3.53E+02	9.07E+03	5.68E+02	1.89E+04	
4.22E+02	1.40E+04	3.53E+02	9.03E+03	5.69E+02	1.90E+04	
4.22E+02	1.39E+04	3.54E+02	9.01E+03	5.69E+02	1.90E+04	
4.23E+02	1.39E+04	3.54E+02	9.01E+03	5.69E+02	1.90E+04	
4.23E+02	1.39E+04	3.54E+02	9.02E+03	5.70E+02	1.90E+04	
4.23E+02	1.40E+04	3.54E+02	8.96E+03	5.70E+02	1.91E+04	
4.24E+02	1.40E+04	3.55E+02	8.92E+03	5.70E+02	1.91E+04	
4.24E+02	1.39E+04	3.55E+02	8.90E+03	5.71E+02	1.92E+04	
4.24E+02	1.39E+04	3.55E+02	8.89E+03	5.71E+02	1.92E+04	
4.24E+02	1.39E+04	3.55E+02	8.88E+03	5.72E+02	1.92E+04	
4.25E+02	1.39E+04	3.56E+02	8.88E+03	5.72E+02	1.93E+04	
4.25E+02	1.39E+04	3.56E+02	8.86E+03	5.72E+02	1.94E+04	
4.25E+02	1.39E+04	3.56E+02	8.90E+03	5.73E+02	1.95E+04	
4.26E+02	1.39E+04	3.56E+02	8.85E+03	5.73E+02	1.97E+04	
4.26E+02	1.38E+04	3.56E+02	8.91E+03	5.73E+02	1.98E+04	
4.26E+02	1.38E+04	3.57E+02	8.92E+03	5.74E+02	1.98E+04	
4.26E+02	1.38E+04	3.57E+02	8.91E+03	5.74E+02	1.99E+04	
4.27E+02	1.39E+04	3.57E+02	9.07E+03	5.75E+02	1.99E+04	
4.27E+02	1.41E+04	3.57E+02	9.05E+03	5.75E+02	1.99E+04	
4.27E+02	1.41E+04	3.58E+02	9.06E+03	5.75E+02	1.98E+04	
4.27E+02	1.41E+04	3.58E+02	9.11E+03	5.76E+02	2.00E+04	
4.28E+02	1.41E+04	3.58E+02	9.12E+03	5.76E+02	2.00E+04	
4.28E+02	1.41E+04	3.58E+02	9.16E+03	5.76E+02	2.01E+04	
4.28E+02	1.43E+04	3.59E+02	9.20E+03	5.77E+02	2.01E+04	
4.29E+02	1.43E+04	3.59E+02	9.25E+03	5.77E+02	2.01E+04	
4.29E+02	1.43E+04	3.59E+02	9.25E+03	5.78E+02	2.02E+04	
4.29E+02	1.43E+04	3.59E+02	9.22E+03	5.78E+02	2.01E+04	
4.29E+02	1.44E+04	3.60E+02	9.22E+03	5.78E+02	2.02E+04	
4.30E+02	1.44E+04	3.60E+02	9.22E+03	5.79E+02	2.02E+04	
4.30E+02	1.44E+04	3.60E+02	9.20E+03	5.79E+02	2.03E+04	
4.30E+02	1.43E+04	3.60E+02	9.23E+03	5.79E+02	2.03E+04	
4.31E+02	1.43E+04	3.61E+02	9.23E+03	5.80E+02	2.03E+04	
4.31E+02	1.43E+04	3.61E+02	9.20E+03	5.80E+02	2.02E+04	
4.31E+02	1.44E+04	3.61E+02	9.17E+03	5.80E+02	2.02E+04	
4.31E+02	1.43E+04	3.61E+02	9.19E+03	5.81E+02	2.02E+04	
4.32E+02	1.44E+04	3.62E+02	9.22E+03	5.81E+02	2.01E+04	
4.32E+02	1.44E+04	3.62E+02	9.21E+03	5.82E+02	2.00E+04	
4.32E+02	1.45E+04	3.62E+02	9.21E+03	5.82E+02	2.00E+04	
4.33E+02	1.45E+04	3.62E+02	9.20E+03	5.82E+02	1.98E+04	
4.33E+02	1.45E+04	3.63E+02	9.17E+03	5.83E+02	1.98E+04	
4.33E+02	1.45E+04	3.63E+02	9.16E+03	5.83E+02	1.98E+04	
4.33E+02	1.45E+04	3.63E+02	9.20E+03	5.83E+02	1.97E+04	
4.34E+02	1.45E+04	3.63E+02	9.16E+03	5.84E+02	1.97E+04	
4.34E+02	1.45E+04	3.63E+02	9.12E+03	5.84E+02	1.97E+04	
4.34E+02	1.46E+04	3.64E+02	9.17E+03	5.85E+02	1.98E+04	
4.35E+02	1.45E+04	3.64E+02	9.13E+03	5.85E+02	1.99E+04	
4.35E+02	1.45E+04	3.64E+02	9.17E+03	5.85E+02	1.97E+04	
4.35E+02	1.44E+04	3.64E+02	9.15E+03	5.86E+02	1.98E+04	
4.35E+02	1.44E+04	3.65E+02	9.04E+03	5.86E+02	1.97E+04	
4.36E+02	1.44E+04	3.65E+02	9.07E+03	5.86E+02	1.95E+04	
4.36E+02	1.44E+04	3.65E+02	9.09E+03	5.87E+02	1.94E+04	
4.36E+02	1.43E+04	3.65E+02	9.11E+03	5.87E+02	1.93E+04	
4.37E+02	1.42E+04	3.66E+02	9.06E+03	5.88E+02	1.93E+04	
4.37E+02	1.41E+04	3.66E+02	9.11E+03	5.88E+02	1.91E+04	
4.37E+02	1.40E+04	3.66E+02	9.12E+03	5.88E+02	1.91E+04	
4.37E+02	1.40E+04	3.66E+02	9.15E+03	5.89E+02	1.91E+04	
4.38E+02	1.40E+04	3.67E+02	9.25E+03	5.89E+02	1.90E+04	
4.38E+02	1.40E+04	3.67E+02	9.31E+03	5.89E+02	1.88E+04	
4.38E+02	1.41E+04	3.67E+02	9.32E+03	5.90E+02	1.88E+04	
4.39E+02	1.42E+04	3.67E+02	9.37E+03	5.90E+02	1.88E+04	
4.39E+02	1.40E+04	3.68E+02	9.38E+03	5.91E+02	1.89E+04	
4.39E+02	1.40E+04	3.68E+02	9.32E+03	5.91E+02	1.88E+04	
4.39E+02	1.40E+04	3.68E+02	9.36E+03	5.91E+02	1.88E+04	
4.40E+02	1.39E+04	3.68E+02	9.35E+03	5.92E+02	1.87E+04	
4.40E+02	1.41E+04	3.69E+02	9.38E+03	5.92E+02	1.86E+04	
4.40E+02	1.41E+04	3.69E+02	9.38E+03	5.92E+02	1.85E+04	
4.41E+02	1.41E+04	3.69E+02	9.37E+03	5.93E+02	1.85E+04	
4.41E+02	1.41E+04	3.69E+02	9.33E+03	5.93E+02	1.85E+04	
4.41E+02	1.42E+04	3.70E+02	9.27E+03	5.93E+02	1.84E+04	
4.41E+02	1.41E+04	3.70E+02	9.31E+03	5.94E+02	1.85E+04	
4.42E+02	1.40E+04	3.70E+02	9.31E+03	5.94E+02	1.86E+04	
4.42E+02	1.39E+04	3.70E+02	9.29E+03	5.95E+02	1.86E+04	
4.42E+02	1.40E+04	3.70E+02	9.26E+03	5.95E+02	1.86E+04	
4.43E+02	1.40E+04	3.71E+02	9.18E+03	5.95E+02	1.86E+04	
4.43E+02	1.39E+04	3.71E+02	9.06E+03	5.96E+02	1.86E+04	
4.43E+02	1.39E+04	3.71E+02	9.06E+03	5.96E+02	1.86E+04	
4.43E+02	1.39E+04	3.71E+02	8.99E+03	5.96E+02	1.87E+04	
4.44E+02	1.39E+04	3.72E+02	8.91E+03	5.97E+02	1.89E+04	
4.44E+02	1.38E+04	3.72E+02	8.87E+03	5.97E+02	1.88E+04	
4.44E+02	1.39E+04	3.72E+02	8.83E+03	5.98E+02	1.88E+04	
4.45E+02	1.39E+04	3.72E+02	8.78E+03	5.98E+02	1.87E+04	
4.45E+02	1.39E+04	3.73E+02	8.70E+03	5.98E+02	1.88E+04	
4.45E+02	1.39E+04	3.73E+02	8.67E+03	5.99E+02	1.88E+04	
4.45E+02	1.40E+04	3.73E+02	8.65E+03	5.99E+02	1.89E+04	
4.46E+02	1.39E+04	3.73E+02	8.58E+03	5.99E+02	1.90E+04	
4.46E+02	1.40E+04	3.74E+02	8.52E+03	6.00E+02	1.90E+04	
4.46E+02	1.40E+04	3.74E+02	8.51E+03	6.00E+02	1.89E+04	
4.46E+02	1.40E+04	3.74E+02	8.46E+03	6.01E+02	1.91E+04	
4.47E+02	1.39E+04	3.74E+02	8.42E+03	6.01E+02	1.92E+04	
4.47E+02	1.39E+04	3.75E+02	8.33E+03	6.01E+02	1.93E+04	
4.47E+02	1.39E+04	3.75E+02	8.34E+03	6.02E+02	1.93E+04	
4.48E+02	1.38E+04	3.75E+02	8.34E+03	6.02E+02	1.93E+04	
4.48E+02	1.38E+04	3.75E+02	8.31E+03	6.02E+02	1.93E+04	
4.48E+02	1.38E+04	3.76E+02	8.40E+03	6.03E+02	1.93E+04	
4.48E+02	1.38E+04	3.76E+02	8.41E+03	6.03E+02	1.92E+04	
4.49E+02	1.38E+04	3.76E+02	8.39E+03	6.04E+02	1.92E+04	
4.49E+02	1.39E+04	3.76E+02	8.37E+03	6.04E+02	1.91E+04	
4.49E+02	1.39E+04	3.77E+02	8.39E+03	6.04E+02	1.91E+04	
4.50E+02	1.39E+04	3.77E+02	8.44E+03	6.05E+02	1.90E+04	
4.50E+02	1.39E+04	3.77E+02	8.56E+03	6.05E+02	1.89E+04	
4.50E+02	1.39E+04	3.77E+02	8.59E+03	6.05E+02	1.88E+04	
4.50E+02	1.39E+04	3.77E+02	8.58E+03	6.06E+02	1.87E+04	
4.51E+02	1.39E+04	3.78E+02	8.54E+03	6.06E+02	1.87E+04	
4.51E+02	1.38E+04	3.78E+02	8.64E+03	6.06E+02	1.84E+04	
4.51E+02	1.39E+04	3.78E+02	8.65E+03	6.07E+02	1.83E+04	
4.52E+02	1.40E+04	3.78E+02	8.74E+03	6.07E+02	1.82E+04	
4.52E+02	1.40E+04	3.79E+02	8.82E+03	6.08E+02	1.81E+04	
4.52E+02	1.39E+04	3.79E+02	8.80E+03	6.08E+02	1.80E+04	
4.52E+02	1.39E+04	3.79E+02	8.87E+03	6.08E+02	1.80E+04	
4.53E+02	1.39E+04	3.79E+02	8.98E+03	6.09E+02	1.78E+04	
4.53E+02	1.39E+04	3.80E+02	8.95E+03	6.09E+02	1.78E+04	
4.53E+02	1.41E+04	3.80E+02	9.01E+03	6.09E+02	1.77E+04	
4.54E+02	1.41E+04	3.80E+02	9.05E+03	6.10E+02	1.75E+04	
4.54E+02	1.40E+04	3.80E+02	9.11E+03	6.10E+02	1.74E+04	
4.54E+02	1.40E+04	3.81E+02	9.15E+03	6.11E+02	1.74E+04	
4.54E+02	1.40E+04	3.81E+02	9.17E+03	6.11E+02	1.74E+04	
4.55E+02	1.40E+04	3.81E+02	9.17E+03	6.11E+02	1.75E+04	
4.55E+02	1.40E+04	3.81E+02	9.19E+03	6.12E+02	1.75E+04	
4.55E+02	1.40E+04	3.82E+02	9.22E+03	6.12E+02	1.76E+04	
4.56E+02	1.39E+04	3.82E+02	9.17E+03	6.12E+02	1.76E+04	
4.56E+02	1.39E+04	3.82E+02	9.16E+03	6.13E+02	1.76E+04	
4.56E+02	1.40E+04	3.82E+02	9.11E+03	6.13E+02	1.77E+04	
4.56E+02	1.42E+04	3.83E+02	9.10E+03	6.14E+02	1.77E+04	
4.57E+02	1.40E+04	3.83E+02	9.04E+03	6.14E+02	1.77E+04	
4.57E+02	1.41E+04	3.83E+02	9.03E+03	6.14E+02	1.79E+04	
4.57E+02	1.41E+04	3.83E+02	9.12E+03	6.15E+02	1.79E+04	
4.58E+02	1.41E+04	3.83E+02	9.15E+03	6.15E+02	1.81E+04	
4.58E+02	1.42E+04	3.84E+02	9.23E+03	6.15E+02	1.82E+04	
4.58E+02	1.42E+04	3.84E+02	9.32E+03	6.16E+02	1.82E+04	
4.58E+02	1.43E+04	3.84E+02	9.28E+03	6.16E+02	1.83E+04	
4.59E+02	1.43E+04	3.84E+02	9.33E+03	6.17E+02	1.85E+04	
4.59E+02	1.42E+04	3.85E+02	9.40E+03	6.17E+02	1.86E+04	
4.59E+02	1.43E+04	3.85E+02	9.42E+03	6.17E+02	1.88E+04	
4.60E+02	1.42E+04	3.85E+02	9.41E+03	6.18E+02	1.89E+04	
4.60E+02	1.42E+04	3.85E+02	9.43E+03	6.18E+02	1.89E+04	
4.60E+02	1.42E+04	3.86E+02	9.50E+03	6.18E+02	1.91E+04	
4.60E+02	1.41E+04	3.86E+02	9.50E+03	6.19E+02	1.92E+04	
4.61E+02	1.40E+04	3.86E+02	9.49E+03	6.19E+02	1.94E+04	
4.61E+02	1.40E+04	3.86E+02	9.52E+03	6.19E+02	1.94E+04	
4.61E+02	1.40E+04	3.87E+02	9.60E+03	6.20E+02	1.94E+04	
4.62E+02	1.40E+04	3.87E+02	9.67E+03	6.20E+02	1.94E+04	
4.62E+02	1.40E+04	3.87E+02	9.73E+03	6.21E+02	1.94E+04	
4.62E+02	1.40E+04	3.87E+02	9.75E+03	6.21E+02	1.94E+04	
4.62E+02	1.41E+04	3.88E+02	9.77E+03	6.21E+02	1.93E+04	
4.63E+02	1.41E+04	3.88E+02	9.78E+03	6.22E+02	1.94E+04	
4.63E+02	1.40E+04	3.88E+02	9.81E+03	6.22E+02	1.95E+04	
4.63E+02	1.39E+04	3.88E+02	9.78E+03	6.22E+02	1.96E+04	
4.64E+02	1.39E+04	3.89E+02	9.87E+03	6.23E+02	1.96E+04	
4.64E+02	1.39E+04	3.89E+02	9.93E+03	6.23E+02	1.95E+04	
4.64E+02	1.38E+04	3.89E+02	9.98E+03	6.24E+02	1.95E+04	
4.64E+02	1.38E+04	3.89E+02	9.99E+03	6.24E+02	1.94E+04	
4.65E+02	1.38E+04	3.90E+02	1.00E+04	6.24E+02	1.93E+04	
4.65E+02	1.37E+04	3.90E+02	1.01E+04	6.25E+02	1.92E+04	
4.65E+02	1.37E+04	3.90E+02	1.01E+04	6.25E+02	1.91E+04	
4.65E+02	1.36E+04	3.90E+02	1.02E+04	6.25E+02	1.92E+04	
4.66E+02	1.35E+04	3.90E+02	1.02E+04	6.26E+02	1.91E+04	
4.66E+02	1.36E+04	3.91E+02	1.02E+04	6.26E+02	1.90E+04	
4.66E+02	1.36E+04	3.91E+02	1.01E+04	6.27E+02	1.91E+04	
4.67E+02	1.36E+04	3.91E+02	1.01E+04	6.27E+02	1.91E+04	
4.67E+02	1.36E+04	3.91E+02	1.01E+04	6.27E+02	1.90E+04	
4.67E+02	1.35E+04	3.92E+02	1.01E+04	6.28E+02	1.91E+04	
4.67E+02	1.35E+04	3.92E+02	1.01E+04	6.28E+02	1.91E+04	
4.68E+02	1.35E+04	3.92E+02	9.99E+03	6.28E+02	1.91E+04	
4.68E+02	1.35E+04	3.92E+02	1.00E+04	6.29E+02	1.90E+04	
4.68E+02	1.36E+04	3.93E+02	9.92E+03	6.29E+02	1.90E+04	
4.69E+02	1.36E+04	3.93E+02	9.80E+03	6.30E+02	1.89E+04	
4.69E+02	1.36E+04	3.93E+02	9.78E+03	6.30E+02	1.89E+04	
4.69E+02	1.36E+04	3.93E+02	9.73E+03	6.30E+02	1.88E+04	
4.69E+02	1.37E+04	3.94E+02	9.67E+03	6.31E+02	1.88E+04	
4.70E+02	1.37E+04	3.94E+02	9.55E+03	6.31E+02	1.87E+04	
4.70E+02	1.38E+04	3.94E+02	9.55E+03	6.31E+02	1.86E+04	
4.70E+02	1.38E+04	3.94E+02	9.55E+03	6.32E+02	1.85E+04	
4.71E+02	1.37E+04	3.95E+02	9.59E+03	6.32E+02	1.85E+04	
4.71E+02	1.37E+04	3.95E+02	9.57E+03	6.32E+02	1.86E+04	
4.71E+02	1.38E+04	3.95E+02	9.62E+03	6.33E+02	1.86E+04	
4.71E+02	1.38E+04	3.95E+02	9.66E+03	6.33E+02	1.86E+04	
4.72E+02	1.39E+04	3.96E+02	9.74E+03	6.34E+02	1.86E+04	
4.72E+02	1.39E+04	3.96E+02	9.78E+03	6.34E+02	1.85E+04	
4.72E+02	1.40E+04	3.96E+02	9.73E+03	6.34E+02	1.86E+04	
4.73E+02	1.39E+04	3.96E+02	9.69E+03	6.35E+02	1.85E+04	
4.73E+02	1.38E+04	3.97E+02	9.82E+03	6.35E+02	1.84E+04	
4.73E+02	1.36E+04	3.97E+02	9.80E+03	6.35E+02	1.83E+04	
4.73E+02	1.37E+04	3.97E+02	9.77E+03	6.36E+02	1.83E+04	
4.74E+02	1.36E+04	3.97E+02	9.76E+03	6.36E+02	1.83E+04	
4.74E+02	1.37E+04	3.97E+02	9.76E+03	6.37E+02	1.82E+04	
4.74E+02	1.37E+04	3.98E+02	9.75E+03	6.37E+02	1.83E+04	
4.75E+02	1.37E+04	3.98E+02	9.69E+03	6.37E+02	1.82E+04	
4.75E+02	1.38E+04	3.98E+02	9.76E+03	6.38E+02	1.82E+04	
4.75E+02	1.38E+04	3.98E+02	9.80E+03	6.38E+02	1.81E+04	
4.75E+02	1.39E+04	3.99E+02	9.85E+03	6.38E+02	1.81E+04	
4.76E+02	1.39E+04	3.99E+02	9.81E+03	6.39E+02	1.80E+04	
4.76E+02	1.38E+04	3.99E+02	9.86E+03	6.39E+02	1.79E+04	
4.76E+02	1.38E+04	3.99E+02	9.79E+03	6.40E+02	1.78E+04	
4.77E+02	1.39E+04	4.00E+02	9.71E+03	6.40E+02	1.78E+04	
4.77E+02	1.38E+04	4.00E+02	9.66E+03	6.40E+02	1.79E+04	
4.77E+02	1.38E+04	4.00E+02	9.61E+03	6.41E+02	1.80E+04	
4.77E+02	1.38E+04	4.00E+02	9.56E+03	6.41E+02	1.80E+04	
4.78E+02	1.39E+04	4.01E+02	9.67E+03	6.41E+02	1.79E+04	
4.78E+02	1.39E+04	4.01E+02	9.73E+03	6.42E+02	1.78E+04	
